title,shop_name,source,category_clean,price,price_tier,rating_filled,nb_reviews,composite_score,discount_pct,cluster_kmeans,cluster_dbscan,is_anomaly,pca_x,pca_y
Build Your NOBULL Outfit,nobull,shopify,product,209.0,premium,4.7,0,0.626,0.0,0,-1,1,-1.0037571870686608,1.5226067006166724
Performance Ankle Sock (White),born_primitive,shopify,socks,14.0,budget,4.7,0,0.626,0.0,0,18,0,-0.943690016753418,0.3471626464163192
Performance Half Crew Sock (Black),born_primitive,shopify,socks,14.0,budget,4.7,0,0.626,0.0,0,18,0,-0.943690016753418,0.3471626464163192
Build Your Own Shoelaces Bundle,nobull,shopify,product,14.0,budget,4.7,0,0.626,0.0,0,18,0,-1.6807954250160477,0.46105847620778456
magic bullet Mini Juicer,nutribullet,woocommerce,juicers,39.99,budget,4.7,0,0.626,0.0,0,18,0,-1.5905583798660343,0.6025438010918205
BP Seamless Cheeky 2-Pack (Black/Nude),born_primitive,shopify,bottom,18.0,budget,4.7,0,0.626,0.0,2,-1,1,3.369612016605754,-0.5489955132632167
"Small 3 Bottle Combo &#8211; Italian-O, Original, &#038; Cheesoning",danosseasoning,woocommerce,combos,17.97,budget,4.7,0,0.6252,16.4,0,18,0,-2.124258181985236,0.08337454398918254
"Small 3 Bottle Combo &#8211; Adob-O, Chipotle, &#038; Spicy",danosseasoning,woocommerce,combos,17.97,budget,4.7,0,0.6252,16.4,0,18,0,-2.124258181985236,0.08337454398918254
"Small 3 Bottle Combo &#8211; Italian-O, Original, &#038; Cajun",danosseasoning,woocommerce,combos,17.97,budget,4.7,0,0.6252,16.4,0,18,0,-2.124258181985236,0.08337454398918254
"Small 3 Bottle Combo &#8211; Chili Lime, Original, &#038; Crunchy",danosseasoning,woocommerce,combos,17.97,budget,4.7,0,0.6252,16.4,0,18,0,-2.124258181985236,0.08337454398918254
"Small 3 Bottle Combo Box &#8211; Original, Chipotle, Crunchy",danosseasoning,woocommerce,combos,17.97,budget,4.7,0,0.6252,16.4,0,18,0,-2.124258181985236,0.08337454398918254
"Small 3 Bottle Combo &#8211; Cajun, SEA-soning, &#038; Spicy",danosseasoning,woocommerce,combos,17.97,budget,4.7,0,0.6252,16.4,0,18,0,-2.124258181985236,0.08337454398918254
Eric Wood’s Bundle,danosseasoning,woocommerce,combos,35.94,budget,4.7,0,0.6252,16.4,0,18,0,-2.0618665043651614,0.18120029574624769
Kinesiology+,goat_tape,shopify,all-day support,9.99,budget,5.0,0,0.625,0.0,0,-1,1,-1.6394286814562629,1.5533844319769492
Kinesiology+ Wholesale,goat_tape,shopify,all-day support,132.0,premium,5.0,0,0.625,0.0,0,-1,1,-1.2158110639590287,2.217586990234018
"Ultimate Flavor Pack &#8211; Small 4 Bottle Combo &#8211; Original, Cajun, Preem-O, &#038; SEA-soning",danosseasoning,woocommerce,combos,23.96,budget,4.7,0,0.6237,15.9,0,18,0,-2.1036687613905576,0.13120201190981462
"Cheese Block Bundle &#8211; Small 4 Bottle Combo &#8211; Cheesoning, Jalapeño Cheesoning, Ranch Cheesoning, &#038; Red Pepper Cheesoning",danosseasoning,woocommerce,cheesonings,23.96,budget,4.7,0,0.6237,15.9,0,18,0,-2.1036687613905576,0.13120201190981462
Baby Food Bundle,nutribullet,woocommerce,baby,99.99,premium,4.8,0,0.623,13.0,0,-1,1,-1.8300020376358261,1.0015192464548932
"Small 5 Bottle Combo &#8211; Original, Cheesoning, Chipotle, Crunchy, &#038; Spicy",danosseasoning,woocommerce,combos,29.95,budget,4.7,0,0.6228,15.6,0,18,0,-2.082996218684407,0.17294192622980253
Women's Sherpa Cropped Flannel (Axe),born_primitive,shopify,womens tops,45.0,mid_range,4.4,0,0.622,40.0,3,4,0,0.3909783287545907,-2.049088075380076
New Heights Legging (Grey),born_primitive,shopify,womens leggings,46.8,mid_range,4.4,0,0.622,40.0,3,4,0,-0.3398774957731396,-1.9253933389017592
Women's Rest Day Low Rise Athleisure Jogger (Heather Grey),born_primitive,shopify,womens joggers,48.0,mid_range,4.4,0,0.622,40.0,3,4,0,-0.33571110661654024,-1.9188607344438584
Women's Pace Running Tight (BP Navy),born_primitive,shopify,womens leggings,46.8,mid_range,4.4,0,0.622,40.0,3,4,0,-0.09417569301892988,-1.9633586154989142
Crosswind Jacket (Angel Blue),born_primitive,shopify,womens tops,45.0,mid_range,4.4,0,0.622,40.0,3,4,0,0.02242562462327615,-1.9921401604843434
Into the Sunset Hooded Jean Jacket (Mid Wash),born_primitive,shopify,womens tops,45.0,mid_range,4.4,0,0.622,40.0,3,4,0,0.268127427377486,-2.0301054370814984
Women's Performance Jogger (Gunmetal),born_primitive,shopify,womens joggers,50.4,mid_range,4.4,0,0.622,40.0,3,4,0,0.1640252772050779,-1.981726078722367
Men's Rest Day Athleisure Jogger (Navy),born_primitive,shopify,mens joggers,48.0,mid_range,4.4,0,0.622,40.0,3,4,0,-0.33571110661654024,-1.9188607344438584
Power Dress (Black),born_primitive,shopify,womens dresses,51.0,mid_range,4.4,0,0.622,40.0,3,4,0,-0.20244423234793715,-1.921511861597684
SEA-soning Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Crunchy &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Red Pepper Cheesoning Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,cheesonings,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Spicy Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Cajun Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Adob-O Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Ranch Cheesoning Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,cheesonings,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Italian-O Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Preem-O Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Jalapeño Cheesoning Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,cheesonings,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Original Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Chipotle Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Cheesoning Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,cheesonings,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Chili Lime Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
Tac-O Seasoning &#8211; Small Size &#8211; 2 Pack,danosseasoning,woocommerce,unknown,11.98,budget,4.7,0,0.6189,14.3,0,18,0,-2.1459281900290494,0.11468527287692426
The Butter Duo Outlaw Combo &#8211; Butter Dust and Butter Steak,danosseasoning,woocommerce,combos,18.98,budget,4.7,0,0.6171,13.7,0,18,0,-2.121873619616636,0.17105479301661164
Cheesoning Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,cheesonings,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Preem-O Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,best seller,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Chipotle Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Tac-O Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Italian-O Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Crunchy &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
SEA-soning Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
"Dan’s Perfect Pairings &#8211; Steak Lovers Combo &#8211; Cajun, Crunchy, Preem-O, Spicy, Blackened Bloody Mary, &#038; Butter Steak",danosseasoning,woocommerce,combos,38.96,budget,4.7,0,0.6162,13.4,0,18,0,-2.0526279233264657,0.28895398764162694
"Dan’s Perfect Pairings &#8211; Pure Flavor Combo &#8211; Original, Crunchy, Italian-O, Cheesoning, Butter Dust, and Sweet &#038; Tangy BBQ",danosseasoning,woocommerce,combos,38.96,budget,4.7,0,0.6162,13.4,0,18,0,-2.0526279233264657,0.28895398764162694
"Dan’s Perfect Pairings &#8211; Chicken Lovers Combo &#8211; Original, Chili Lime, Chipotle, Cheesoning, Sweet Caribbean, and Sweet &#038; Tangy BBQ",danosseasoning,woocommerce,combos,38.96,budget,4.7,0,0.6162,13.4,0,18,0,-2.0526279233264657,0.28895398764162694
Jalapeño Cheesoning Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,cheesonings,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Cajun Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Spicy Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Adob-O Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Red Pepper Cheesoning Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,cheesonings,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Original Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
Chili Lime Seasoning &#8211; Small Bottle,danosseasoning,woocommerce,unknown,6.49,budget,4.7,0,0.6162,13.4,0,18,0,-2.165363469922115,0.11219259868492659
SPORTBODY® SPORTY DIP BRA - BEETLE,set_active,shopify,activewear top,42.0,budget,4.7,0,0.616,30.0,1,13,0,-0.2744335087040157,-0.5563619013388744
FORMCLOUD® CLOUD PARKE PIPE U BRA - BAKED 1.0,set_active,shopify,activewear top,42.0,budget,4.7,0,0.616,30.0,1,13,0,-0.15158260732691087,-0.5753445396374519
FORMCLOUD® CLOUD PARKE PIPE SHORTS - BAKED 1.0,set_active,shopify,activewear bottom,42.0,budget,4.7,0,0.616,30.0,1,13,0,-0.15158260732691087,-0.5753445396374519
Women's Drive Cropped Zip-Up,nobull,shopify,apparel,69.0,mid_range,4.7,0,0.6148,29.6,1,13,0,0.06484580585073438,-0.4351684704319721
Baby Tee Bundle | White Slim-fit Tomboy-Cotton™,cuts_clothing,shopify,bundles,60.0,mid_range,4.4,0,0.6145,37.5,3,4,0,-0.2950862414439466,-1.7774402698567984
Men's Camo NOBULL Tee,nobull,shopify,apparel,24.0,budget,4.7,0,0.6142,29.4,1,13,0,0.1542248931209984,-0.7120188605997649
Woodsman Stretchy Denim (Vintage Wash),born_primitive,shopify,unisex top,56.0,mid_range,4.4,0,0.612,20.0,3,-1,1,0.8670618974136917,-1.4757758863010897
"11 Bottle Premium Blends Combo – Adob-O, Original, Cajun, Chili Lime, Chipotle, Crunchy, Italian-O, Preem-O, SEA-soning, Spicy, &#038; Tac-O",danosseasoning,woocommerce,combos,65.89,mid_range,4.4,0,0.612,20.0,0,-1,1,-1.9890737411644872,-0.8697910791419484
Ombre Knit Beanie - Light Grey,represent,shopify,accessories,70.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.335969543465352,1.1263002523082473
247 New York Bag - Black Pink,represent,shopify,accessories,75.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.3186095886461882,1.1535194375495008
247 Berlin Bag - Black,represent,shopify,accessories,75.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.5643113914003979,1.1914847141466558
Represent Owners Club Tote Bag - Buttercream,represent,shopify,accessories,75.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.3186095886461882,1.1535194375495008
Arch Knitted Gloves - Jet Black,represent,shopify,accessories,80.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.5469514365812342,1.2187038993879094
247 Balaclava - Black,represent,shopify,accessories,80.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.4241005352041294,1.1997212610893317
Core Sock - Black,represent,shopify,accessories,25.0,budget,4.8,0,0.609,0.0,0,14,0,-1.7379109395920356,0.9192928617341206
Represent Logo Socks - Jet Black,represent,shopify,accessories,25.0,budget,4.8,0,0.609,0.0,0,14,0,-1.7379109395920356,0.9192928617341206
247 Numbers Cap - Graphite Grey,represent,shopify,accessories,65.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.3533294982845157,1.0990810670669937
Represent Owners Club Script Cap - Black,represent,shopify,accessories,60.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.4935403544807844,1.0908445201243178
Represent Owners Club Cap - Black,represent,shopify,accessories,55.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.510900309299948,1.0636253348830642
Micro Owners Club Cap - Jet Black,represent,shopify,accessories,55.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.3880494079228431,1.0446426965844866
Team 247 Arm Warmers - Black,represent,shopify,accessories,40.0,budget,4.8,0,0.609,0.0,0,14,0,-1.4401292723803345,0.9629851408607262
247 Hydration Phone Case - Black,represent,shopify,accessories,50.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.405409362742007,1.017423511343233
Represent Owners Club Socks - Flat White Black,represent,shopify,accessories,20.0,budget,4.8,0,0.609,0.0,0,14,0,-1.8781217957883043,0.9110563147914446
247 Logo Socks - Black,represent,shopify,accessories,20.0,budget,4.8,0,0.609,0.0,0,14,0,-1.7552708944111992,0.8920736764928671
R2 Straight Leg Denim - Bark,represent,shopify,denim,220.0,premium,4.8,0,0.609,0.0,2,14,0,1.679145498316527,1.442351496327014
247 Numbers Socks - Flat White,represent,shopify,accessories,25.0,budget,4.8,0,0.609,0.0,0,14,0,-1.7379109395920356,0.9192928617341206
Represent X 47 Owners Club Cap - Faded Black,represent,shopify,accessories,70.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.335969543465352,1.1263002523082473
Initial Socks - Black,represent,shopify,accessories,25.0,budget,4.8,0,0.609,0.0,0,14,0,-1.8607618409691404,0.9382755000326981
Micro Owners Club Nylon Cap - Jet Black,represent,shopify,accessories,55.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.3880494079228431,1.0446426965844866
Micro Owners Club Skull Beanie - Jet Black,represent,shopify,accessories,55.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.756602112054158,1.1015906114802192
247 DNA Towel - Jet Black,represent,shopify,accessories,95.0,premium,4.8,0,0.609,0.0,0,14,0,-1.2491697693695332,1.2623961785145148
Represent Cap - Washed Taupe,represent,shopify,accessories,85.0,mid_range,4.8,0,0.609,0.0,0,14,0,-0.9153369748765459,1.1510098931362753
Micro Owners Club Card Holder - Jet Black,represent,shopify,accessories,95.0,premium,4.8,0,0.609,0.0,0,14,0,-1.4948715721237429,1.30036145511167
247 Running Belt - Jet Black,represent,shopify,accessories,95.0,premium,4.8,0,0.609,0.0,0,14,0,-1.0034679666153232,1.2244309019173598
Initial Stripe Cap - Jet Black,represent,shopify,accessories,90.0,premium,4.8,0,0.609,0.0,0,14,0,-1.2665297241886968,1.2351769932732612
Represent Showcasing Cap - Black,represent,shopify,accessories,90.0,premium,4.8,0,0.609,0.0,0,14,0,-1.020827921434487,1.1972117166761063
Nylon Messenger Bag - Black,represent,shopify,accessories,180.0,premium,4.8,0,0.609,0.0,0,14,0,-0.9540505374437491,1.7251223276158247
Initial Chain Necklace - Silver,represent,shopify,accessories,175.0,premium,4.8,0,0.609,0.0,0,14,0,-0.848559590885808,1.6789205040759938
R Pendant Necklace - Silver,represent,shopify,accessories,130.0,premium,4.8,0,0.609,0.0,0,14,0,-1.3733518883895965,1.4908957518004446
Initial Bucket Hat - Jet Black,represent,shopify,accessories,125.0,premium,4.8,0,0.609,0.0,0,14,0,-1.1450100404545505,1.4257112899620359
247 Crossbody Bag - Black,represent,shopify,accessories,125.0,premium,4.8,0,0.609,0.0,0,14,0,-1.5135627445858653,1.4826592048577687
Cowhide Card Holder - Flat White Jet Black,represent,shopify,accessories,130.0,premium,4.8,0,0.609,0.0,0,14,0,-1.3733518883895965,1.4908957518004446
Cowhide Print Cap - Flat White Jet Black,represent,shopify,accessories,145.0,premium,4.8,0,0.609,0.0,0,14,0,-1.0755702211778955,1.53458803092705
VIP Membership | Annual Subscription,cuts_clothing,shopify,subscription,120.0,premium,4.8,0,0.609,0.0,0,14,0,-1.5309226994050291,1.4554400196165151
Rib Knit Beanie - Dark Taupe,represent,shopify,accessories,65.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.4761803996616205,1.118063705365571
247 Apple Watch Strap - Black Reflective,represent,shopify,accessories,65.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.7218822024158305,1.1560289819627263
Represent X 47 EngLAnd Cap - Dark Brown,represent,shopify,accessories,105.0,premium,4.8,0,0.609,0.0,0,14,0,-1.2144498597312057,1.316834548997022
Overdrive Badge Cap - Jet Black,represent,shopify,accessories,90.0,premium,4.8,0,0.609,0.0,0,14,0,-1.2665297241886968,1.2351769932732612
Represent Legacy Cap - Dark Brown,represent,shopify,accessories,90.0,premium,4.8,0,0.609,0.0,0,14,0,-0.8979770200573821,1.1782290783775287
Gran Cru Classe Cap - Jet Black,represent,shopify,accessories,90.0,premium,4.8,0,0.609,0.0,0,14,0,-1.3893806255658017,1.2541596315718389
Textured Knit Beanie - Jet Black,represent,shopify,accessories,65.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.7218822024158305,1.1560289819627263
EngLAnd Beanie - Jet Black,represent,shopify,accessories,65.0,mid_range,4.8,0,0.609,0.0,0,14,0,-1.3533294982845157,1.0990810670669937
Team 247 x 47 Trucker Cap - Jet Black,represent,shopify,accessories,90.0,premium,4.8,0,0.609,0.0,0,14,0,-0.6522752173031723,1.1402638017803737
Represent X Puma Sling Bag - Puma Black,represent,shopify,accessories,160.0,premium,4.8,0,0.609,0.0,0,14,0,-1.0234903567204041,1.6162455866508105
Padded Sling Bag - Dark Brown,represent,shopify,accessories,250.0,premium,4.8,0,0.609,0.0,0,14,0,-0.7110111699754565,2.1061909209933742
Initial Chain Bracelet - Silver,represent,shopify,accessories,160.0,premium,4.8,0,0.609,0.0,0,14,0,-1.0234903567204041,1.6162455866508105
Canvas Tote Bag - Antique White,represent,shopify,accessories,205.0,premium,4.8,0,0.609,0.0,0,14,0,-1.11295256610214,1.8991835304192475
Ripstop Sling Bag - Champagne,represent,shopify,accessories,230.0,premium,4.8,0,0.609,0.0,0,14,0,-1.1490036933834262,2.054262094924093
Training Pack 15L,ten_thousand,shopify,al pack 15l,158.0,premium,4.8,0,0.609,0.0,0,14,0,-0.661881634516755,1.5484099976585766
Doberman Initial Key Chain - Silver,represent,shopify,accessories,205.0,premium,4.8,0,0.609,0.0,0,14,0,-1.235803467479245,1.918166168717825
247 Duffle Gym Bag - Jet Black,represent,shopify,accessories,270.0,premium,4.8,0,0.609,0.0,2,-1,1,-0.1501677451903818,2.1391371087640785
Nylon Backpack - Black,represent,shopify,accessories,250.0,premium,4.8,0,0.609,0.0,0,14,0,-0.8338620713525614,2.1251735592919516
247 Tote Bag - Black,represent,shopify,accessories,160.0,premium,4.8,0,0.609,0.0,0,14,0,-1.392043060851719,1.6731935015465433
Sunglasses Crossbody Bag - Pastel Yellow,represent,shopify,accessories,240.0,premium,4.8,0,0.609,0.0,0,14,0,-0.9914328823679938,2.0897178271080223
Distressed Leather Tote Bag - Brown,represent,shopify,accessories,515.0,premium,4.8,0,0.609,0.0,2,-1,1,0.08621553406311795,3.567790377078389
Oversized Nylon Carry Bag - Black,represent,shopify,accessories,270.0,premium,4.8,0,0.609,0.0,0,14,0,-0.6415713506988014,2.2150676619583884
Doberman Trouser Chain - Silver,represent,shopify,accessories,270.0,premium,4.8,0,0.609,0.0,0,14,0,-0.6415713506988014,2.2150676619583884
Initial Trouser Chain - Silver,represent,shopify,accessories,270.0,premium,4.8,0,0.609,0.0,0,14,0,-0.6415713506988014,2.2150676619583884
"Dan’s Perfect Pairings &#8211; Pork Lovers Combo &#8211; Chili Lime, Chipotle, Preem-O, Spicy BBQ, Sweet Caribbean, and Sweet &#038; Tangy BBQ",danosseasoning,woocommerce,combos,40.47,budget,4.7,0,0.6063,10.1,0,18,0,-2.048756731810365,0.39761881599511395
Allbirds Laces - Warm Red - Round,allbirds,shopify,accessories,8.0,budget,4.4,0,0.602,0.0,0,17,0,-1.7521756300038247,-0.6715048243169536
Interval Muscle Tee,ten_thousand,shopify,interval shirt,58.0,mid_range,4.4,0,0.602,0.0,3,15,0,2.851011261460628,-1.2947944681239492
Tactical Hooded Shirt,ten_thousand,shopify,tactical long sleeve hood,78.0,mid_range,4.4,0,0.602,0.0,3,15,0,3.612356762695628,-1.3192083822722762
Tactical Long Sleeve Shirt,ten_thousand,shopify,tactical shirt,78.0,mid_range,4.4,0,0.602,0.0,3,15,0,3.612356762695628,-1.3192083822722762
Interval Tank,ten_thousand,shopify,interval shirt,68.0,mid_range,4.4,0,0.602,0.0,3,15,0,3.5776368530573004,-1.373646752754783
Rep Shirt,ten_thousand,shopify,rep shirt,78.0,mid_range,4.4,0,0.602,0.0,3,15,0,3.612356762695628,-1.3192083822722762
